,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41
10,-6.398051,4.57524,2.262696,5.055955,1.8938247,1.8021086,1.8414814,4.6915016,4.385956,1.0967113,12.52905,2.2334857,-1.8366292,-0.45324868,2.427761,-1.1023848,-0.70551825,-0.83746064,-0.26329276,0.95877945,0.7091984,-0.61673844,-0.8667966,-0.60871947,0.6397051,0.6533376,0.28766102,0.034624033,0.4158057,0.26263428,0.049823716,0.54204834,-0.16186565,0.052274406,-0.047633752,0.09314518,-0.007171102,-0.0012309321,-0.003233071,0.0027723776,-0.0035923717,0.00042046365
11,0.92371094,-0.4346717,3.7154408,-0.3234043,-1.0941293,-1.333832,-6.188953,-0.47987306,0.7755321,0.02873351,2.2334857,11.566713,-2.7224965,2.5261526,-2.0049624,-1.0250337,-2.0101647,0.65287644,0.105676234,0.9503182,-0.5746135,0.5688641,0.119693786,-0.10806531,-0.4803666,-0.37402266,0.842836,-0.9563326,0.08795643,-0.54076946,0.16565531,-0.141321,-0.19813482,-0.26481155,0.013442379,0.18724844,-0.0027632136,-0.0008992448,-0.0018894721,0.002336855,-0.002121587,-0.00029854916
12,1.3066124,-1.6862764,0.6010325,-2.5046628,-0.100890845,3.1827915,-3.510333,2.6541696,2.221587,0.6994746,-1.8366292,-2.7224965,6.628827,0.031505987,-0.5344411,0.27136114,-1.5329546,-0.0034721345,-1.4577508,-0.9291426,-0.8867674,1.6570565,-0.21925215,0.27287722,-0.23232107,0.5654831,-0.397983,0.63026756,0.15332964,-0.15707901,-0.19742203,0.6474179,-0.31686866,0.28270888,-0.009426684,0.19068725,-0.0031158745,-0.0012357887,-0.0031457506,0.0004310565,-0.0032835049,0.0002866107
13,-0.13442238,-2.1800036,0.693477,-5.2265997,4.4114122,0.3994826,-3.0725398,-1.6558623,-0.85877883,-0.48986143,-0.45324868,2.5261526,0.031505987,5.1646185,-1.3858598,0.661932,1.2947767,-1.537098,-0.71638626,0.60139287,-0.59918463,-0.58982754,-0.5529331,-0.31909743,1.4292235,0.7049633,-0.183234,0.25763845,-0.50393224,-0.04775271,-0.05492458,0.12869886,0.08692375,0.21969359,0.20427018,-0.094584994,0.0082867425,0.0018235543,0.0036932314,-0.0032169737,0.004866018,-0.00011070194
14,1.4739468,-3.48341,-0.52025175,0.63687766,2.8290272,0.5337119,-3.201072,-1.9346306,-0.009961149,0.16977784,2.427761,-2.0049624,-0.5344411,-1.3858598,8.918451,-0.59833,0.43757117,1.4268953,1.322125,0.28098813,-0.0672991,0.5258951,-0.028475877,0.47325814,-0.05828294,0.88359773,0.07271142,-0.03355328,-0.11045308,-0.38964897,-0.113312274,0.032616593,0.5548035,0.058387466,0.06903303,0.16317222,0.002601339,-0.00052631967,0.0004055117,0.00039758117,0.0009122905,0.00027015584
15,-2.2778244,2.0982695,2.7201185,1.383909,-2.1842425,-0.07557585,1.4675984,-0.49721926,-2.7950554,0.77524924,-1.1023848,-1.0250337,0.27136114,0.661932,-0.59833,4.320704,1.3026425,-0.56901217,1.3676863,0.33327067,-0.79067993,0.8537532,-2.0239482,-0.9532149,0.9662352,0.30899835,-0.260714,0.10819911,0.47814474,-0.20774826,0.5616668,-0.1298652,0.17765564,0.08705351,0.19221053,-0.20200294,0.004033075,-0.00096761587,0.0047715614,-0.0029906363,0.008376318,6.0588733e-05
16,0.962933,4.2176437,2.90121,-0.37833405,-2.4432187,-2.739594,0.2837661,0.010024659,-1.4187598,-0.29799557,-0.70551825,-2.0101647,-1.5329546,1.2947767,0.43757117,1.3026425,7.6617355,-0.66182965,-0.8019705,0.83214515,0.6725756,0.06428487,-0.24637419,0.1746121,0.680231,-0.12823161,-0.1226637,-0.055226862,-0.33243614,0.20562637,0.42519212,0.46378484,-0.13150036,0.23442939,-0.118724585,0.24137898,0.022528427,0.008213283,0.009199976,-0.0065780836,0.00987668,-0.0013437707
17,2.8669398,-0.9372546,1.814275,0.9736111,-1.9342895,0.21439664,0.5732895,-1.2437582,-1.4386997,1.4911685,-0.83746064,0.65287644,-0.0034721345,-1.537098,1.4268953,-0.56901217,-0.66182965,3.5254676,-0.56441265,-0.1129696,0.34401667,0.9265566,0.57462025,-0.47202933,0.42942405,-0.07936473,0.061239675,-0.9622389,-0.03248475,-0.1872822,-0.40304643,-0.10433489,-0.3952393,0.2050955,0.26206416,0.019701019,-0.0041329525,-0.0030189506,-0.00066683284,-0.00052084593,-0.000576868,-0.000336008
18,0.101549074,-0.2522054,0.47918388,-1.216153,0.9723712,0.639014,0.760183,-1.1079915,-1.1295321,-1.9764762,-0.26329276,0.105676234,-1.4577508,-0.71638626,1.322125,1.3676863,-0.8019705,-0.56441265,3.5192637,0.023789827,0.151366,0.24950196,-0.96544623,0.12377787,-0.25772893,-0.89256215,0.6186934,0.44031003,-0.19366652,-0.23173401,0.1435585,-0.2628929,0.00072765653,0.09692371,-0.060455244,0.19810945,-0.0039559896,-0.0027012955,-0.0013178532,0.0017258332,-0.00044347593,0.0005064432
19,2.09909,-2.477005,-0.7454052,1.5598364,0.62307405,1.2855259,-0.036026143,-0.110199824,-1.4578261,-0.40113682,0.95877945,0.9503182,-0.9291426,0.60139287,0.28098813,0.33327067,0.83214515,-0.1129696,0.023789827,3.8829079,-0.13213146,0.40975654,0.1430934,0.0803947,-0.83899164,0.23951933,-0.8924588,0.40075654,0.090605736,0.20343074,-0.20421758,-0.22886679,-0.51367605,-0.02834877,0.22052956,-0.027035806,-0.003934455,0.0022107828,-0.0011912412,-0.00034939375,-0.0011431924,0.0003744209
